metlocid,date_time,avg_airt3m,std_airt3m,min_airt3m,max_airt3m,n_airt3m,avg_airtdel3m1,std_airtdel3m1,min_airtdel3m1,max_airtdel3m1,n_airtdel3m1,n_comments
FRLM,1/26/08,-2.887812493,0.862068746,-4.25,-1.03,96,,,,,0,0
FRLM,1/27/08,-3.686562508,0.519625048,-4.64,-2.56,96,,,,,0,0
FRLM,1/28/08,-5.300937501,0.610208034,-6.36,-3.37,96,,,,,0,0
FRLM,1/29/08,-4.866979147,1.151494327,-7.43,-2.98,96,,,,,0,0
FRLM,1/30/08,-4.691875003,0.879008177,-6.82,-3.23,96,,,,,0,0
FRLM,1/31/08,-5.264270847,0.636754501,-7.5,-4.61,96,,,,,0,0
FRLM,2/1/08,-6.902708287,1.083530719,-8.91,-3.9,96,,,,,0,0
FRLM,2/2/08,-6.831666673,0.340515619,-7.51,-6.14,96,,,,,0,0
FRLM,2/3/08,-6.621770849,0.582144826,-7.88,-5.78,96,,,,,0,0
FRLM,2/4/08,-5.301770831,1.138793454,-6.96,-3.59,96,,,,,0,0
FRLM,2/5/08,-6.072708329,0.89665632,-8.12,-4.5,96,,,,,0,0
FRLM,2/6/08,-7.006562476,0.494872294,-7.86,-6.03,96,,,,,0,0
FRLM,2/7/08,-9.006562531,0.863596919,-10.35,-7.08,96,,,,,0,0
FRLM,2/8/08,-10.36968745,1.088161594,-12.81,-8.98,96,,,,,0,0
FRLM,2/9/08,-9.864062498,0.841070212,-11.53,-7.99,96,,,,,0,0
FRLM,2/10/08,-12.7769792,0.839066027,-14.18,-10.06,96,,,,,0,0
FRLM,2/11/08,-13.20343751,1.741605345,-16.08,-10.85,96,,,,,0,0
FRLM,2/12/08,-13.15010417,0.667732181,-14.08,-11.79,96,,,,,0,0
FRLM,2/13/08,-13.74718751,1.535481244,-16.5,-10.54,96,,,,,0,0
FRLM,2/14/08,-12.07229166,1.498851847,-14.32,-8.66,96,,,,,0,0
FRLM,2/15/08,-11.52999996,1.209855144,-14.28,-8.64,96,,,,,0,0
FRLM,2/16/08,-13.77614579,1.904776973,-17.4,-11.49,96,,,,,0,0
FRLM,2/17/08,-13.24302076,2.220828652,-17.34,-9.9,96,,,,,0,0
FRLM,2/18/08,-10.09875001,1.548829291,-12.14,-7.68,96,,,,,0,0
FRLM,2/19/08,-10.37864582,1.308171568,-12.81,-7.83,96,,,,,0,0
FRLM,2/20/08,-13.71177084,1.421498089,-15.92,-10.68,96,,,,,0,0
FRLM,2/21/08,-10.24166669,2.724594337,-15.51,-6.72,96,,,,,0,0
FRLM,2/22/08,-9.288333351,0.838672725,-10.75,-7.57,96,,,,,0,0
FRLM,2/23/08,-7.408229207,1.877803876,-11.3,-4.42,96,,,,,0,0
FRLM,2/24/08,-5.042395849,1.952795443,-8.17,-1.35,96,,,,,0,0
FRLM,2/25/08,-3.350625,1.515619605,-6.03,-0.96,96,,,,,0,0
FRLM,2/26/08,-6.091041669,1.172390701,-8.23,-3.81,96,,,,,0,0
FRLM,2/27/08,-10.98989586,2.023596779,-13.74,-6.53,96,,,,,0,0
FRLM,2/28/08,-11.80968748,2.541319737,-15.89,-8.55,96,,,,,0,0
FRLM,2/29/08,-11.20999996,0.634607253,-12.23,-9.97,96,,,,,0,0
FRLM,3/1/08,-11.38614587,1.356191544,-13.39,-9.06,96,,,,,0,0
FRLM,3/2/08,-13.52718752,2.359060279,-17.45,-9.51,96,,,,,0,0
FRLM,3/3/08,-12.59729163,4.022116045,-17.38,-5.87,96,,,,,0,0
FRLM,3/4/08,-10.71427085,2.654909154,-14.86,-5.44,96,,,,,0,0
FRLM,3/5/08,-8.927708288,0.780677793,-11.32,-6.78,96,,,,,0,0
FRLM,3/6/08,-10.39427085,1.396840603,-12.65,-7.97,96,,,,,0,0
FRLM,3/7/08,-11.98354169,2.287612407,-14.72,-6.09,96,,,,,0,0
FRLM,3/8/08,-13.52218749,1.862337077,-16.8,-10.77,96,,,,,0,0
FRLM,3/9/08,-14.57854163,2.104197735,-17.93,-10.54,96,,,,,0,0
FRLM,3/10/08,-14.82739583,1.50070389,-17.42,-11.59,96,,,,,0,0
FRLM,3/11/08,-14.21374998,0.719043528,-15.69,-12.71,96,,,,,0,0
FRLM,3/12/08,-16.97333331,1.32712647,-19.25,-13.41,96,,,,,0,0
FRLM,3/13/08,-18.3971875,2.052104824,-22.36,-15.05,96,,,,,0,0
FRLM,3/14/08,-22.09770832,1.829336711,-25.43,-17.39,96,,,,,0,0
FRLM,3/15/08,-24.96135428,1.497987187,-26.79,-19.04,96,,,,,0,0
FRLM,3/16/08,-27.2909374,1.901261641,-30.99,-22.62,96,,,,,0,0
FRLM,3/17/08,-26.49645835,1.719392787,-29.05,-22.89,96,,,,,0,0
FRLM,3/18/08,-30.07239586,1.703869151,-32.94,-24.8,96,,,,,0,0
FRLM,3/19/08,-27.00249984,3.515267121,-32.45,-21.8,96,,,,,0,0
FRLM,3/20/08,-27.68645843,1.444008989,-31.76,-25.54,96,,,,,0,0
FRLM,3/21/08,-30.64083328,1.987196149,-33.47,-27.27,96,,,,,0,0
FRLM,3/22/08,-25.18781253,1.757543986,-28.43,-21.82,96,,,,,0,0
FRLM,3/23/08,-26.39604154,7.310905957,-33.36,-8.21,96,,,,,0,0
FRLM,3/24/08,-2.365104161,2.898030901,-8.12,2.54,96,,,,,0,0
FRLM,3/25/08,-11.44958333,3.633480795,-18.55,-1.51,96,,,,,0,0
FRLM,3/26/08,-14.76479172,7.309515671,-22.01,-3.12,96,,,,,0,0
FRLM,3/27/08,-18.45635413,2.118603323,-21.89,-12.58,96,,,,,0,0
FRLM,3/28/08,-16.29322916,4.661387991,-24.29,-11.08,96,,,,,0,0
FRLM,3/29/08,-26.04562507,1.074552295,-28.08,-23.53,96,,,,,0,0
FRLM,3/30/08,-27.66510421,0.980992953,-30.13,-25.78,96,,,,,0,0
FRLM,3/31/08,-30.79489585,0.886851324,-32.47,-29.03,96,,,,,0,0
FRLM,4/1/08,-32.04802074,0.787998807,-33.44,-29.54,96,,,,,0,0
FRLM,4/2/08,-23.87093751,5.741462713,-32.02,-13.66,96,,,,,0,0
FRLM,4/3/08,-30.81145821,0.735917534,-32.15,-28.1,96,,,,,0,0
FRLM,4/4/08,-27.01291662,7.029977566,-34.09,-15.14,96,,,,,0,0
FRLM,4/5/08,-21.02802086,4.671948911,-27.46,-13.69,96,,,,,0,0
FRLM,4/6/08,-22.39697926,5.22120007,-29.24,-12.02,96,,,,,0,0
FRLM,4/7/08,-21.84041657,2.390543095,-25.75,-17.2,96,,,,,0,0
FRLM,4/8/08,-23.94281252,1.380454964,-25.51,-20.12,96,,,,,0,0
FRLM,4/9/08,-26.54395837,1.282099019,-28.74,-22.92,96,,,,,0,0
FRLM,4/10/08,-28.56572916,1.401459269,-30.61,-26.14,96,,,,,0,0
FRLM,4/11/08,-26.69260408,1.309388252,-29.6,-24.18,96,,,,,0,0
FRLM,4/12/08,-31.21427075,0.882720142,-32.51,-29.28,96,,,,,0,0
FRLM,4/13/08,-32.99499997,0.647376836,-34.37,-31.52,96,,,,,0,0
FRLM,4/14/08,-27.06072918,7.175707918,-33.07,-9.18,96,,,,,0,0
FRLM,4/15/08,-10.78145834,2.934181134,-16.92,-5.33,96,,,,,0,0
FRLM,4/16/08,-16.66343745,3.649935219,-21,-7.88,96,,,,,0,0
FRLM,4/17/08,-21.32749993,2.726861321,-26.97,-17.85,96,,,,,0,0
FRLM,4/18/08,-24.32239586,2.053649197,-27.88,-21.87,96,,,,,0,0
FRLM,4/19/08,-25.21041667,2.605699008,-29.29,-21.99,96,,,,,0,0
FRLM,4/20/08,-31.99854177,1.82309456,-34.36,-27.96,96,,,,,0,0
FRLM,4/21/08,-26.20770832,3.878419801,-31.52,-17.35,96,,,,,0,0
FRLM,4/22/08,-33.40437498,1.914742718,-36.2,-28.16,96,,,,,0,0
FRLM,4/23/08,-21.24625011,5.227789027,-36.34,-16.6,96,,,,,0,0
FRLM,4/24/08,-23.22302076,5.570103574,-28.87,-13.43,96,,,,,0,0
FRLM,4/25/08,-16.65604165,5.515136124,-24.23,-8.08,96,,,,,0,0
FRLM,4/26/08,-12.63281246,3.344426845,-16.5,-6.88,96,,,,,0,0
FRLM,4/27/08,-16.72187495,4.265829817,-21.05,-8.42,96,,,,,0,0
FRLM,4/28/08,-22.5183333,3.781590689,-26.15,-13.18,96,,,,,0,0
FRLM,4/29/08,-25.47739589,1.395278655,-27.56,-22.77,96,,,,,0,0
FRLM,4/30/08,-24.23927093,0.936529212,-26.84,-22.62,96,,,,,0,0
FRLM,5/1/08,-20.70041672,3.270453295,-27.54,-15.37,96,,,,,0,0
FRLM,5/2/08,-28.23635407,0.972444641,-30.01,-26.4,96,,,,,0,0
FRLM,5/3/08,-28.56062502,6.073992716,-33.05,-12.82,96,,,,,0,0
FRLM,5/4/08,-8.660520867,2.526833425,-13.81,-5.25,96,,,,,0,0
FRLM,5/5/08,-18.60541674,4.672991378,-24.79,-9.32,96,,,,,0,0
FRLM,5/6/08,-21.23749997,1.390908873,-23.49,-16.95,96,,,,,0,0
FRLM,5/7/08,-23.7522916,3.331469432,-29.14,-19.1,96,,,,,0,0
FRLM,5/8/08,-29.96197923,1.208966207,-32.28,-27.13,96,,,,,0,0
FRLM,5/9/08,-33.82145808,1.15745996,-35.84,-31.33,96,,,,,0,0
FRLM,5/10/08,-36.88406269,0.695865459,-38.08,-35.37,96,,,,,0,0
FRLM,5/11/08,-30.38531222,3.672409934,-35.28,-20.07,96,,,,,0,0
FRLM,5/12/08,-33.34635397,2.519995697,-36.87,-27.09,96,,,,,0,0
FRLM,5/13/08,-37.8221875,0.700093436,-39,-36.15,96,,,,,0,0
FRLM,5/14/08,-26.57249999,6.882085496,-38.71,-21.34,96,,,,,0,0
FRLM,5/15/08,-30.63635415,6.048918337,-35.89,-16.81,96,,,,,0,0
FRLM,5/16/08,-20.19645834,3.190904134,-27.72,-15.09,96,,,,,0,0
FRLM,5/17/08,-32.7406249,1.711603639,-35.59,-27.71,96,,,,,0,0
FRLM,5/18/08,-30.20145822,4.177137768,-35.07,-17.77,96,,,,,0,0
FRLM,5/19/08,-36.02677071,0.62188251,-37.36,-33.52,96,,,,,0,0
FRLM,5/20/08,-38.10927089,0.982105559,-40.19,-35.36,96,,,,,0,0
FRLM,5/21/08,-40.21416664,0.904097701,-42.03,-37.49,96,,,,,0,0
FRLM,5/22/08,-38.72718749,6.230605137,-42.65,-23.58,96,,,,,0,0
FRLM,5/23/08,-27.13739578,6.071004834,-36.85,-20.56,96,,,,,0,0
FRLM,5/24/08,-39.75239575,1.289387193,-41.5,-36.91,96,,,,,0,0
FRLM,5/25/08,-25.03604176,4.753686512,-41.73,-19.55,96,,,,,0,0
FRLM,5/26/08,-27.78374992,5.075104654,-34.24,-18.63,96,,,,,0,0
FRLM,5/27/08,-37.63083339,1.691287731,-40.48,-33.96,96,,,,,0,0
FRLM,5/28/08,-41.79989608,0.709314776,-43.28,-40.22,96,,,,,0,0
FRLM,5/29/08,-22.56802092,6.688877466,-42.29,-16.83,96,,,,,0,0
FRLM,5/30/08,-29.34114595,4.006026707,-34.14,-20.51,96,,,,,0,0
FRLM,5/31/08,-35.08916664,1.868144557,-37.97,-31.12,96,,,,,0,0
FRLM,6/1/08,-32.88833332,2.155614798,-36.47,-29.16,96,,,,,0,0
FRLM,6/2/08,-24.87041671,2.696294864,-29.24,-13.12,96,,,,,0,0
FRLM,6/3/08,-19.54416659,4.915670007,-29.1,-11.61,96,,,,,0,0
FRLM,6/4/08,-18.6228125,7.117038492,-29.13,-9.88,96,,,,,0,0
FRLM,6/5/08,-12.02447917,2.184937383,-15.09,-7.11,96,,,,,0,0
FRLM,6/6/08,-12.91156253,1.955345886,-15.11,-6.82,96,,,,,0,0
FRLM,6/7/08,-7.031145856,1.355007764,-9.74,-3.98,96,,,,,0,0
FRLM,6/8/08,-4.510833318,0.873244005,-7.4,-3.35,96,,,,,0,0
FRLM,6/9/08,-12.18791665,4.309376566,-19.38,-3.79,96,,,,,0,0
FRLM,6/10/08,-15.57906249,3.848962426,-21.65,-9.6,96,,,,,0,0
FRLM,6/11/08,-14.65499997,1.518829931,-17.76,-12.15,96,,,,,0,0
FRLM,6/12/08,-18.32052076,0.889088685,-19.15,-16.01,96,,,,,0,0
FRLM,6/13/08,-23.05968742,2.159270064,-27.41,-18.88,96,,,,,0,0
FRLM,6/14/08,-23.13770829,3.620254234,-27.83,-17.41,96,,,,,0,0
FRLM,6/15/08,-20.10093755,1.858940288,-22.46,-16.45,96,,,,,0,0
FRLM,6/16/08,-19.39270842,2.858335625,-25.31,-15.98,96,,,,,0,0
FRLM,6/17/08,-21.43093751,3.95860001,-28.68,-17,96,,,,,0,0
FRLM,6/18/08,-24.89843758,3.734965161,-30.13,-16.29,96,,,,,0,0
FRLM,6/19/08,-22.31041674,1.335743299,-24.56,-19.7,96,,,,,0,0
FRLM,6/20/08,-25.42864571,1.911931894,-29.23,-21.9,96,,,,,0,0
FRLM,6/21/08,-21.82656256,4.830645746,-30.41,-14.35,96,,,,,0,0
FRLM,6/22/08,-23.09333332,1.102477199,-24.98,-20.01,96,,,,,0,0
FRLM,6/23/08,-29.80739584,3.590890835,-35,-23.05,96,,,,,0,0
FRLM,6/24/08,-35.65708327,0.951637654,-37.31,-33.12,96,,,,,0,0
FRLM,6/25/08,-33.00208328,3.363125723,-37.38,-27.83,96,,,,,0,0
FRLM,6/26/08,-23.3035417,2.65637829,-27.53,-18.42,96,,,,,0,0
FRLM,6/27/08,-21.57781253,6.660673131,-29.31,-12.71,96,,,,,0,0
FRLM,6/28/08,-15.83666673,1.058379751,-17.69,-13.13,96,,,,,0,0
FRLM,6/29/08,-23.86770838,5.375738605,-30.27,-15.79,96,,,,,0,0
FRLM,6/30/08,-31.50604165,2.592068985,-35.68,-27.61,96,,,,,0,0
FRLM,7/1/08,-38.68718767,1.254764304,-40.79,-35.95,96,,,,,0,0
FRLM,7/2/08,-41.21708337,0.597654949,-42.79,-39.99,96,,,,,0,0
FRLM,7/3/08,-42.37312508,0.469598405,-43.56,-40.93,96,,,,,0,0
FRLM,7/4/08,-43.43145831,0.521622888,-44.59,-42.12,96,,,,,0,0
FRLM,7/5/08,-43.25604169,1.24867043,-44.88,-40.42,96,,,,,0,0
FRLM,7/6/08,-38.67729155,1.544295678,-41.57,-34.56,96,,,,,0,0
FRLM,7/7/08,-41.68770854,1.627128937,-43.31,-37.14,96,,,,,0,0
FRLM,7/8/08,-31.5240626,7.74956175,-40.45,-14.94,96,,,,,0,0
FRLM,7/9/08,-24.08458336,4.197378132,-40.52,-18.82,96,,,,,0,0
FRLM,7/10/08,-34.05968748,3.779707469,-39.29,-25.88,96,,,,,0,0
FRLM,7/11/08,-41.7995832,1.31144909,-43.89,-39.05,96,,,,,0,0
FRLM,7/12/08,-44.02624993,0.309009403,-44.92,-43.37,96,,,,,0,0
FRLM,7/13/08,-35.17187496,4.754684888,-43.6,-26.44,96,,,,,0,0
FRLM,7/14/08,-38.60249996,2.997087126,-42.51,-31.77,96,,,,,0,0
FRLM,7/15/08,-30.48791667,11.17403042,-42.79,-14.8,96,,,,,0,0
FRLM,7/16/08,-28.09697926,6.305568983,-36.47,-16.34,96,,,,,0,0
FRLM,7/17/08,-30.47656234,10.62083283,-39.6,-14.16,96,,,,,0,0
FRLM,7/18/08,-17.08281254,1.114913885,-19.48,-15.04,96,,,,,0,0
FRLM,7/19/08,-17.33479169,3.059614394,-23.44,-13.96,96,,,,,0,0
FRLM,7/20/08,-25.12447908,1.413670669,-29.75,-21.87,96,,,,,0,0
FRLM,7/21/08,-36.13458335,2.742047508,-40.31,-29.77,96,,,,,0,0
FRLM,7/22/08,-39.01614594,1.64354984,-42.59,-36.02,96,,,,,0,0
FRLM,7/23/08,-44.33447921,0.930515171,-46.05,-42.37,96,,,,,0,0
FRLM,7/24/08,-46.32739615,0.401413788,-47.34,-45.4,96,,,,,0,0
FRLM,7/25/08,-44.86968752,1.216579724,-47.07,-42.38,96,,,,,0,0
FRLM,7/26/08,-37.84343755,2.825544774,-42.66,-30.47,96,,,,,0,0
FRLM,7/27/08,-40.56124997,1.157205551,-42.63,-38.57,96,,,,,0,0
FRLM,7/28/08,-27.72552098,9.825457719,-38.32,-9.48,96,,,,,0,0
FRLM,7/29/08,-23.51760425,5.603812655,-32.65,-13.99,96,,,,,0,0
FRLM,7/30/08,-21.92916669,6.039039714,-31.31,-14.15,96,,,,,0,0
FRLM,7/31/08,-31.78510408,1.221346209,-34.73,-29.55,96,,,,,0,0
FRLM,8/1/08,-33.32458331,6.608125671,-39.66,-20.29,96,,,,,0,0
FRLM,8/2/08,-21.64020836,5.777405231,-31.37,-14.96,96,,,,,0,0
FRLM,8/3/08,-34.87437499,1.526186709,-37.81,-31.18,96,,,,,0,0
FRLM,8/4/08,-34.93562524,1.484940461,-37.02,-32.38,96,,,,,0,0
FRLM,8/5/08,-36.51499991,1.841307384,-39.64,-32.65,96,,,,,0,0
FRLM,8/6/08,-37.7214584,1.557638723,-39.75,-33.74,96,,,,,0,0
FRLM,8/7/08,-42.27260411,1.402735934,-44.44,-38.37,96,,,,,0,0
FRLM,8/8/08,-43.74354176,1.033199431,-45.47,-40.04,96,,,,,0,0
FRLM,8/9/08,-39.53437495,1.331683227,-42.03,-35.98,96,,,,,0,0
FRLM,8/10/08,-42.93979172,1.018533396,-44.79,-40.71,96,,,,,0,0
FRLM,8/11/08,-44.86635419,0.429822794,-45.84,-43.3,96,,,,,0,0
FRLM,8/12/08,-45.30041651,0.67925489,-46.52,-43.23,96,,,,,0,0
FRLM,8/13/08,-39.6726042,3.543630106,-44.99,-33,96,,,,,0,0
FRLM,8/14/08,-38.47187497,3.439710353,-42.63,-31.4,96,,,,,0,0
FRLM,8/15/08,-37.655104,2.572346416,-40.76,-28.04,96,,,,,0,0
FRLM,8/16/08,-42.67708317,2.08914938,-45.2,-38.68,96,,,,,0,0
FRLM,8/17/08,-41.55906224,2.234740481,-44.86,-36.73,96,,,,,0,0
FRLM,8/18/08,-40.68250002,3.344163858,-44.01,-28.91,96,,,,,0,0
FRLM,8/19/08,-29.32729167,5.669898068,-40.52,-22.57,96,,,,,0,0
FRLM,8/20/08,-40.85468761,1.749408344,-43.7,-36.35,96,,,,,0,0
FRLM,8/21/08,-44.52781248,1.016508116,-46.54,-41.96,96,,,,,0,0
FRLM,8/22/08,-46.60052073,0.98883693,-48.98,-43.69,96,,,,,0,0
FRLM,8/23/08,-49.28479167,0.412400029,-50.31,-48.26,96,,,,,0,0
FRLM,8/24/08,-47.59072896,1.59749363,-49.83,-42.97,96,,,,,0,0
FRLM,8/25/08,-50.7297916,0.519906917,-51.44,-49.17,96,,,,,0,0
FRLM,8/26/08,-50.313646,0.657291445,-51.44,-47.98,96,,,,,0,0
FRLM,8/27/08,-47.80218732,0.685018988,-49.02,-44.76,96,,,,,0,0
FRLM,8/28/08,-44.310625,2.128769217,-48.01,-40.39,96,,,,,0,0
FRLM,8/29/08,-46.51260392,0.922085959,-47.7,-43.17,96,,,,,0,0
FRLM,8/30/08,-48.90822915,0.761680962,-50.06,-46.83,96,,,,,0,0
FRLM,8/31/08,-34.18645829,8.867694563,-49.52,-21.58,96,,,,,0,0
FRLM,9/1/08,-33.72229173,4.022904245,-40.49,-25.55,96,,,,,0,0
FRLM,9/2/08,-42.80010406,0.988590946,-44.17,-39.83,96,,,,,0,0
FRLM,9/3/08,-44.38895826,0.645280045,-45.42,-42.66,96,,,,,0,0
FRLM,9/4/08,-26.57447915,13.39822519,-45.29,-12.57,96,,,,,0,0
FRLM,9/5/08,-13.02343745,3.466285708,-20.19,-7.07,96,,,,,0,0
FRLM,9/6/08,-22.26312504,2.269543653,-25.76,-15.55,96,,,,,0,0
FRLM,9/7/08,-28.31302075,4.662220335,-33.72,-18.28,96,,,,,0,0
FRLM,9/8/08,-17.89854158,4.684791892,-26.5,-11.49,96,,,,,0,0
FRLM,9/9/08,-24.92406251,7.055234956,-32.18,-10.98,96,,,,,0,0
FRLM,9/10/08,-23.10666669,6.247289399,-32.74,-14.15,96,,,,,0,0
FRLM,9/11/08,-13.64833333,1.922505291,-18.07,-10.53,96,,,,,0,0
FRLM,9/12/08,-12.55729167,3.97398477,-19.59,-6.5,96,,,,,0,0
FRLM,9/13/08,-11.32437503,2.238997347,-16.63,-7.41,96,,,,,0,0
FRLM,9/14/08,-17.97739582,2.598817624,-22.96,-10.95,96,,,,,0,0
FRLM,9/15/08,-26.84916675,1.653684751,-30.13,-22.66,96,,,,,0,0
FRLM,9/16/08,-26.32916669,6.507676049,-34.09,-18.47,96,,,,,0,0
FRLM,9/17/08,-23.85937502,3.979844509,-29.45,-18.56,96,,,,,0,0
FRLM,9/18/08,-17.96322914,2.17860957,-21.64,-13.89,96,,,,,0,0
FRLM,9/19/08,-12.67843752,0.896021974,-14.19,-10.72,96,,,,,0,0
FRLM,9/20/08,-12.13083339,0.93549608,-14.08,-10.5,96,,,,,0,0
FRLM,9/21/08,-19.03958327,4.23869878,-26.72,-10.47,96,,,,,0,0
FRLM,9/22/08,-11.40812497,2.842304899,-19.01,-8.15,96,,,,,0,0
FRLM,9/23/08,-17.33760409,3.326844827,-23.43,-12.91,96,,,,,0,0
FRLM,9/24/08,-13.53333331,1.927838469,-18.47,-9.8,96,,,,,0,0
FRLM,9/25/08,-16.18395832,1.935102612,-20.04,-12.39,96,,,,,0,0
FRLM,9/26/08,-17.05749988,3.86286004,-24.6,-11.94,96,,,,,0,0
FRLM,9/27/08,-15.57614577,2.406705693,-19.89,-12.19,96,,,,,0,0
FRLM,9/28/08,-17.68687501,1.575071777,-21.4,-15.22,96,,,,,0,0
FRLM,9/29/08,-21.76979163,2.797353196,-26.65,-15.94,96,,,,,0,0
FRLM,9/30/08,-19.97197908,2.01645843,-24.93,-14.25,96,,,,,0,0
FRLM,10/1/08,-22.45260425,2.606626494,-25.92,-18.83,96,,,,,0,0
FRLM,10/2/08,-21.40895836,1.693847406,-24.76,-18.81,96,,,,,0,0
FRLM,10/3/08,-24.54875004,2.197277414,-27.84,-18.78,96,,,,,0,0
FRLM,10/4/08,-26.35760427,3.878020028,-32.28,-20.67,96,,,,,0,0
FRLM,10/5/08,-23.67312493,1.590023748,-25.91,-19.41,96,,,,,0,0
FRLM,10/6/08,-16.25333334,1.96352239,-22.53,-14.03,96,,,,,0,0
FRLM,10/7/08,-18.30062498,1.726760182,-21.75,-15.57,96,,,,,0,0
FRLM,10/8/08,-22.08416657,1.634941905,-25.57,-18.54,96,,,,,0,0
FRLM,10/9/08,-23.65937491,1.534165915,-27.76,-19.8,96,,,,,0,0
FRLM,10/10/08,-25.23291661,1.98449715,-29.06,-20.24,96,,,,,0,0
FRLM,10/11/08,-18.07614584,5.044404143,-30.26,-11.57,96,,,,,0,0
FRLM,10/12/08,-13.57364584,1.157747525,-17.69,-11.15,96,,,,,0,0
FRLM,10/13/08,-15.55177079,3.173653704,-20.84,-9.56,96,,,,,0,0
FRLM,10/14/08,-21.5973959,2.146311577,-25.56,-18.09,96,,,,,0,0
FRLM,10/15/08,-20.75739588,1.628071073,-23.55,-17.94,96,,,,,0,0
FRLM,10/16/08,-21.16604185,2.9189986,-26.41,-17.13,96,,,,,0,0
FRLM,10/17/08,-21.61864586,3.688423654,-27.43,-15.63,96,,,,,0,0
FRLM,10/18/08,-20.71114586,3.757547815,-27.3,-16.11,96,,,,,0,0
FRLM,10/19/08,-17.41343751,3.494198754,-22.74,-12.21,96,,,,,0,0
FRLM,10/20/08,-16.72302081,2.529669082,-21.48,-12.76,96,,,,,0,0
FRLM,10/21/08,-16.87114586,1.091542485,-19.25,-15.06,96,,,,,0,0
FRLM,10/22/08,-18.07947924,1.306369172,-20.23,-15.99,96,,,,,0,0
FRLM,10/23/08,-17.52062504,2.31749273,-21.42,-14.84,96,,,,,0,0
FRLM,10/24/08,-12.79947916,2.694129836,-19.12,-8.73,96,,,,,0,0
FRLM,10/25/08,-9.999166658,1.290011568,-12.52,-7.1,96,,,,,0,0
FRLM,10/26/08,-13.13281254,2.78584423,-18.19,-7.42,96,,,,,0,0
FRLM,10/27/08,-14.03072917,2.036687314,-18.31,-11.68,96,,,,,0,0
FRLM,10/28/08,-14.94010415,1.026978633,-17.23,-13.43,96,,,,,0,0
FRLM,10/29/08,-13.5867708,1.839146467,-16.56,-10.39,96,,,,,0,0
FRLM,10/30/08,-13.31989578,2.473426472,-17.61,-9,96,,,,,0,0
FRLM,10/31/08,-15.13104175,1.40831262,-17.95,-12.6,96,,,,,0,0
FRLM,11/1/08,-15.85041666,1.120401228,-17.87,-14.32,96,,,,,0,0
FRLM,11/2/08,-14.54166664,1.22005321,-16.29,-12.31,96,,,,,0,0
FRLM,11/3/08,-14.32041663,0.890455761,-15.92,-12.7,96,,,,,0,0
FRLM,11/4/08,-16.49072924,0.646777004,-18.02,-14.84,96,,,,,0,0
FRLM,11/5/08,-15.90187505,2.245313417,-20.19,-12.83,96,,,,,0,0
FRLM,11/6/08,-14.89541661,2.254368775,-18.81,-11.97,96,,,,,0,0
FRLM,11/7/08,-10.90999998,3.093355517,-15.8,-6.33,96,,,,,0,0
FRLM,11/8/08,-9.993750006,1.779075536,-14.09,-6.64,96,,,,,0,0
FRLM,11/9/08,-11.50802081,2.054243667,-15.18,-6.81,96,,,,,0,0
FRLM,11/10/08,-8.981874948,2.468987074,-13.28,-4.02,96,,,,,0,0
FRLM,11/11/08,-12.26520832,1.374040457,-14.99,-8.88,96,,,,,0,0
FRLM,11/12/08,-12.40770834,1.753303928,-15.74,-9.04,96,,,,,0,0
FRLM,11/13/08,-14.42260419,1.534217594,-17.63,-12.3,96,,,,,0,0
FRLM,11/14/08,-10.14458329,2.84563559,-15.21,-6.47,96,,,,,0,0
FRLM,11/15/08,-8.930520833,1.76979474,-12.53,-6.62,96,,,,,0,0
FRLM,11/16/08,-9.226770833,1.381599711,-12.9,-6.76,96,,,,,0,0
FRLM,11/17/08,-10.98812502,0.978687994,-12.6,-9.22,96,,,,,0,0
FRLM,11/18/08,-9.136354193,1.182640341,-11.39,-7.13,96,,,,,0,0
FRLM,11/19/08,-9.479375049,1.3209222,-12.7,-7.52,96,,,,,0,0
FRLM,11/20/08,-6.566250044,1.874633051,-11.27,-3.32,96,,,,,0,0
FRLM,11/21/08,-7.103229175,1.322679507,-10.68,-4.24,96,,,,,0,0
FRLM,11/22/08,-10.27895841,0.619124139,-11.67,-9.02,96,,,,,0,0
FRLM,11/23/08,-8.902604173,0.995147433,-10.17,-7.17,96,,,,,0,0
FRLM,11/24/08,-8.377708296,1.111613799,-10.58,-6.34,96,,,,,0,0
FRLM,11/25/08,-5.426354177,1.043434723,-7.11,-2.57,96,,,,,0,0
FRLM,11/26/08,-6.41958335,1.188228141,-8.38,-4.63,96,,,,,0,0
FRLM,11/27/08,-9.640416731,1.34029528,-12.02,-6.15,96,,,,,0,0
FRLM,11/28/08,-3.694375006,4.393414181,-10.79,0.64,96,,,,,0,0
FRLM,11/29/08,-1.861354159,1.965284822,-5.58,1.15,96,,,,,0,0
FRLM,11/30/08,-3.45010416,1.279177767,-5.79,-0.99,96,,,,,0,0
FRLM,12/1/08,-2.151041672,0.866363832,-4.3,-0.28,96,,,,,0,0
FRLM,12/2/08,-3.973333349,1.477528299,-6.76,-1.7,96,,,,,0,0
FRLM,12/3/08,-4.521666681,1.161283931,-6.7,-2.52,96,,,,,0,0
FRLM,12/4/08,-6.008750007,0.699854491,-7.03,-4.96,96,,,,,0,0
FRLM,12/5/08,-5.216562495,0.379783383,-5.95,-4.57,96,,,,,0,0
FRLM,12/6/08,-4.394583344,1.100883774,-6.32,-2.72,96,,,,,0,0
